usertype,start_station_name,end_station_name,route,num_of_trips,duration
Subscriber,South End Ave & Liberty St,Greenwich St & N Moore St,South End Ave & Liberty St to Greenwich St & N Moore St,2647,8.07
Subscriber,West St & Chambers St,W 52 St & 11 Ave,West St & Chambers St to W 52 St & 11 Ave,2646,24.75
Subscriber,Broadway & W 49 St,E 43 St & Vanderbilt Ave,Broadway & W 49 St to E 43 St & Vanderbilt Ave,2646,7.55
Subscriber,W 56 St & 6 Ave,Broadway & W 60 St,W 56 St & 6 Ave to Broadway & W 60 St,2646,7.81
Subscriber,W 38 St & 8 Ave,E 24 St & Park Ave S,W 38 St & 8 Ave to E 24 St & Park Ave S,2645,10.73
Subscriber,W 15 St & 7 Ave,Barrow St & Hudson St,W 15 St & 7 Ave to Barrow St & Hudson St,2644,7.51
Subscriber,Broadway & E 14 St,E 10 St & 5 Ave,Broadway & E 14 St to E 10 St & 5 Ave,2644,4.62
Subscriber,E 11 St & 2 Ave,Great Jones St,E 11 St & 2 Ave to Great Jones St,2644,6.46
Subscriber,E 5 St & Avenue C,Lafayette St & E 8 St,E 5 St & Avenue C to Lafayette St & E 8 St,2643,9.08
Subscriber,E 39 St & 2 Ave,Lexington Ave & E 24 St,E 39 St & 2 Ave to Lexington Ave & E 24 St,2643,8.52
Subscriber,W 20 St & 8 Ave,Broadway & E 22 St,W 20 St & 8 Ave to Broadway & E 22 St,2642,7.19
Customer,5 Ave & E 78 St,Grand Army Plaza & Central Park S,5 Ave & E 78 St to Grand Army Plaza & Central Park S,2642,24.96
Subscriber,W 41 St & 8 Ave,E 51 St & Lexington Ave,W 41 St & 8 Ave to E 51 St & Lexington Ave,2642,11.59
Subscriber,E 11 St & 2 Ave,University Pl & E 14 St,E 11 St & 2 Ave to University Pl & E 14 St,2639,5.99
Subscriber,E 17 St & Broadway,E 25 St & 1 Ave,E 17 St & Broadway to E 25 St & 1 Ave,2638,9.68
Subscriber,MacDougal St & Prince St,Great Jones St,MacDougal St & Prince St to Great Jones St,2637,11.38
Subscriber,W 24 St & 7 Ave,W 26 St & 8 Ave,W 24 St & 7 Ave to W 26 St & 8 Ave,2637,5.46
Subscriber,W 17 St & 8 Ave,Pershing Square North,W 17 St & 8 Ave to Pershing Square North,2636,15.4
Subscriber,Broadway & W 55 St,E 43 St & Vanderbilt Ave,Broadway & W 55 St to E 43 St & Vanderbilt Ave,2634,10.39
Subscriber,W 15 St & 7 Ave,W 20 St & 8 Ave,W 15 St & 7 Ave to W 20 St & 8 Ave,2634,4.61
Subscriber,E 17 St & Broadway,Carmine St & 6 Ave,E 17 St & Broadway to Carmine St & 6 Ave,2634,11.88
Subscriber,Allen St & Rivington St,Allen St & Hester St,Allen St & Rivington St to Allen St & Hester St,2633,4.89
Subscriber,E 4 St & 2 Ave,Carmine St & 6 Ave,E 4 St & 2 Ave to Carmine St & 6 Ave,2633,8.21
Subscriber,Broadway & W 24 St,Broadway & E 14 St,Broadway & W 24 St to Broadway & E 14 St,2633,6.91
Subscriber,Catherine St & Monroe St,Catherine St & Monroe St,Catherine St & Monroe St to Catherine St & Monroe St,2633,19.4
Subscriber,N 6 St & Bedford Ave,Kent Ave & S 11 St,N 6 St & Bedford Ave to Kent Ave & S 11 St,2633,10.5
Subscriber,E 39 St & 3 Ave,E 48 St & 3 Ave,E 39 St & 3 Ave to E 48 St & 3 Ave,2632,4.58
Subscriber,Greenwich Ave & 8 Ave,Broadway & E 14 St,Greenwich Ave & 8 Ave to Broadway & E 14 St,2632,8.44
Subscriber,9 Ave & W 45 St,W 38 St & 8 Ave,9 Ave & W 45 St to W 38 St & 8 Ave,2631,5.9
Subscriber,E 40 St & 5 Ave,W 41 St & 8 Ave,E 40 St & 5 Ave to W 41 St & 8 Ave,2631,6.64
Subscriber,Reade St & Broadway,Barclay St & Church St,Reade St & Broadway to Barclay St & Church St,2631,4.52
Subscriber,Cliff St & Fulton St,Barclay St & Church St,Cliff St & Fulton St to Barclay St & Church St,2630,5.28
Subscriber,University Pl & E 14 St,Washington Pl & 6 Ave,University Pl & E 14 St to Washington Pl & 6 Ave,2630,7.93
Subscriber,Lafayette St & E 8 St,W 13 St & 7 Ave,Lafayette St & E 8 St to W 13 St & 7 Ave,2629,8.26
Subscriber,W 16 St & The High Line,12 Ave & W 40 St,W 16 St & The High Line to 12 Ave & W 40 St,2629,10.72
Subscriber,Barclay St & Church St,Centre St & Worth St,Barclay St & Church St to Centre St & Worth St,2629,8.95
Subscriber,W 52 St & 9 Ave,8 Ave & W 33 St,W 52 St & 9 Ave to 8 Ave & W 33 St,2629,12.18
Subscriber,E 58 St & 3 Ave,E 39 St & 2 Ave,E 58 St & 3 Ave to E 39 St & 2 Ave,2628,9.53
Subscriber,W 26 St & 10 Ave,W 38 St & 8 Ave,W 26 St & 10 Ave to W 38 St & 8 Ave,2626,10.19
Subscriber,E 16 St & 5 Ave,Greenwich Ave & 8 Ave,E 16 St & 5 Ave to Greenwich Ave & 8 Ave,2626,7.2
Subscriber,Bank St & Hudson St,8 Ave & W 31 St,Bank St & Hudson St to 8 Ave & W 31 St,2626,10.36
Subscriber,W 26 St & 8 Ave,8 Ave & W 33 St,W 26 St & 8 Ave to 8 Ave & W 33 St,2625,5.55
Subscriber,E 7 St & Avenue A,LaGuardia Pl & W 3 St,E 7 St & Avenue A to LaGuardia Pl & W 3 St,2625,9.16
Subscriber,E 12 St & 3 Ave,St Marks Pl & 2 Ave,E 12 St & 3 Ave to St Marks Pl & 2 Ave,2622,4.77
Subscriber,St Marks Pl & 2 Ave,Allen St & Rivington St,St Marks Pl & 2 Ave to Allen St & Rivington St,2622,8.67
Subscriber,Barclay St & Church St,Vesey Pl & River Terrace,Barclay St & Church St to Vesey Pl & River Terrace,2622,5.95
Subscriber,Pershing Square South,E 30 St & Park Ave S,Pershing Square South to E 30 St & Park Ave S,2622,6.2
Subscriber,W 33 St & 7 Ave,E 40 St & 5 Ave,W 33 St & 7 Ave to E 40 St & 5 Ave,2621,7.58
Customer,Central Park S & 6 Ave,Central Park West & W 76 St,Central Park S & 6 Ave to Central Park West & W 76 St,2619,36.03
Subscriber,E 11 St & 2 Ave,E 4 St & 2 Ave,E 11 St & 2 Ave to E 4 St & 2 Ave,2619,4.63
Customer,West St & Chambers St,Bus Slip & State St,West St & Chambers St to Bus Slip & State St,2617,21.93
Subscriber,Stanton St & Chrystie St,Bialystoker Pl & Delancey St,Stanton St & Chrystie St to Bialystoker Pl & Delancey St,2616,8.68
Subscriber,W 17 St & 8 Ave,W 22 St & 8 Ave,W 17 St & 8 Ave to W 22 St & 8 Ave,2616,3.95
Subscriber,Pershing Square South,E 32 St & Park Ave,Pershing Square South to E 32 St & Park Ave,2613,5.98
Subscriber,Greenwich St & Warren St,Watts St & Greenwich St,Greenwich St & Warren St to Watts St & Greenwich St,2612,9.15
Subscriber,W 49 St & 8 Ave,W 53 St & 10 Ave,W 49 St & 8 Ave to W 53 St & 10 Ave,2612,4.35
Subscriber,W 53 St & 10 Ave,Broadway & W 49 St,W 53 St & 10 Ave to Broadway & W 49 St,2612,7.15
Subscriber,Centre St & Chambers St,St James Pl & Oliver St,Centre St & Chambers St to St James Pl & Oliver St,2612,5.07
Subscriber,12 Ave & W 40 St,W 14 St & The High Line,12 Ave & W 40 St to W 14 St & The High Line,2612,12.99
Subscriber,Central Park West & W 68 St,Central Park S & 6 Ave,Central Park West & W 68 St to Central Park S & 6 Ave,2611,5.95
Subscriber,Christopher St & Greenwich St,8 Ave & W 31 St,Christopher St & Greenwich St to 8 Ave & W 31 St,2611,11.93
Subscriber,W 41 St & 8 Ave,W 47 St & 10 Ave,W 41 St & 8 Ave to W 47 St & 10 Ave,2610,6.82
Subscriber,Allen St & Rivington St,Mott St & Prince St,Allen St & Rivington St to Mott St & Prince St,2610,5.64
Subscriber,Broadway & E 22 St,MacDougal St & Prince St,Broadway & E 22 St to MacDougal St & Prince St,2608,11.72
Subscriber,8 Ave & W 16 St,8 Ave & W 31 St,8 Ave & W 16 St to 8 Ave & W 31 St,2606,6.67
Subscriber,Harrison St & Hudson St,Vesey Pl & River Terrace,Harrison St & Hudson St to Vesey Pl & River Terrace,2606,6.42
Subscriber,W 24 St & 7 Ave,W 4 St & 7 Ave S,W 24 St & 7 Ave to W 4 St & 7 Ave S,2606,8.52
Subscriber,Barrow St & Hudson St,W 13 St & 6 Ave,Barrow St & Hudson St to W 13 St & 6 Ave,2606,7.9
Subscriber,E 32 St & Park Ave,8 Ave & W 33 St,E 32 St & Park Ave to 8 Ave & W 33 St,2605,8.91
Subscriber,Broadway & W 41 St,Broadway & W 36 St,Broadway & W 41 St to Broadway & W 36 St,2605,4.3
Subscriber,Greenwich Ave & 8 Ave,11 Ave & W 27 St,Greenwich Ave & 8 Ave to 11 Ave & W 27 St,2604,10.48
Subscriber,E 17 St & Broadway,W 16 St & The High Line,E 17 St & Broadway to W 16 St & The High Line,2604,9.43
Subscriber,Christopher St & Greenwich St,W 22 St & 8 Ave,Christopher St & Greenwich St to W 22 St & 8 Ave,2602,21.01
Subscriber,E 23 St & 1 Ave,E 24 St & Park Ave S,E 23 St & 1 Ave to E 24 St & Park Ave S,2601,6.89
Subscriber,W 27 St & 7 Ave,8 Ave & W 31 St,W 27 St & 7 Ave to 8 Ave & W 31 St,2600,5.53
Subscriber,1 Ave & E 16 St,E 17 St & Broadway,1 Ave & E 16 St to E 17 St & Broadway,2600,6.26
Subscriber,E 17 St & Broadway,Washington Pl & Broadway,E 17 St & Broadway to Washington Pl & Broadway,2599,6.52
Subscriber,12 Ave & W 40 St,Christopher St & Greenwich St,12 Ave & W 40 St to Christopher St & Greenwich St,2599,18.3
Subscriber,E 32 St & Park Ave,Broadway & E 22 St,E 32 St & Park Ave to Broadway & E 22 St,2598,7.54
Subscriber,St Marks Pl & 2 Ave,Broadway & E 14 St,St Marks Pl & 2 Ave to Broadway & E 14 St,2597,7.08
Subscriber,W 43 St & 6 Ave,W 41 St & 8 Ave,W 43 St & 6 Ave to W 41 St & 8 Ave,2596,4.87
Subscriber,Greenwich St & N Moore St,Greenwich St & N Moore St,Greenwich St & N Moore St to Greenwich St & N Moore St,2595,23.8
Subscriber,W 39 St & 9 Ave,8 Ave & W 33 St,W 39 St & 9 Ave to 8 Ave & W 33 St,2595,5.08
Customer,Central Park West & W 85 St,5 Ave & E 73 St,Central Park West & W 85 St to 5 Ave & E 73 St,2594,26.85
Customer,5 Ave & E 73 St,Central Park West & W 72 St,5 Ave & E 73 St to Central Park West & W 72 St,2594,30.43
Subscriber,W 20 St & 7 Ave,E 20 St & 2 Ave,W 20 St & 7 Ave to E 20 St & 2 Ave,2593,12.97
Subscriber,Cleveland Pl & Spring St,Barclay St & Church St,Cleveland Pl & Spring St to Barclay St & Church St,2593,9.97
Subscriber,E 47 St & Park Ave,W 42 St & 8 Ave,E 47 St & Park Ave to W 42 St & 8 Ave,2592,10.81
Subscriber,Canal St & Rutgers St,Bayard St & Baxter St,Canal St & Rutgers St to Bayard St & Baxter St,2592,7.66
Subscriber,3 St & Prospect Park West,Plaza St West & Flatbush Ave,3 St & Prospect Park West to Plaza St West & Flatbush Ave,2591,5.76
Subscriber,LaGuardia Pl & W 3 St,Greenwich Ave & 8 Ave,LaGuardia Pl & W 3 St to Greenwich Ave & 8 Ave,2591,8.4
Subscriber,W 41 St & 8 Ave,Broadway & W 41 St,W 41 St & 8 Ave to Broadway & W 41 St,2591,6.07
Subscriber,W 17 St & 8 Ave,Broadway & E 22 St,W 17 St & 8 Ave to Broadway & E 22 St,2591,8.57
Subscriber,Vernon Blvd & 50 Ave,Huron St & Franklin St,Vernon Blvd & 50 Ave to Huron St & Franklin St,2590,9.19
Subscriber,8 Ave & W 31 St,W 24 St & 7 Ave,8 Ave & W 31 St to W 24 St & 7 Ave,2589,10.22
Subscriber,Lafayette St & Jersey St,E 3 St & 1 Ave,Lafayette St & Jersey St to E 3 St & 1 Ave,2589,6.45
Subscriber,W 41 St & 8 Ave,E 40 St & 5 Ave,W 41 St & 8 Ave to E 40 St & 5 Ave,2589,7.3
Subscriber,W 4 St & 7 Ave S,Washington St & Gansevoort St,W 4 St & 7 Ave S to Washington St & Gansevoort St,2588,7.45
Subscriber,E 41 St & Madison Ave,W 33 St & 7 Ave,E 41 St & Madison Ave to W 33 St & 7 Ave,2588,7.17
Subscriber,Broadway & W 53 St,W 52 St & 11 Ave,Broadway & W 53 St to W 52 St & 11 Ave,2587,6.61
Subscriber,Greenwich Ave & 8 Ave,Sullivan St & Washington Sq,Greenwich Ave & 8 Ave to Sullivan St & Washington Sq,2587,8.3
Subscriber,8 Ave & W 31 St,Grand Army Plaza & Central Park S,8 Ave & W 31 St to Grand Army Plaza & Central Park S,2586,15.81
Customer,West Drive & Prospect Park West,West Drive & Prospect Park West,West Drive & Prospect Park West to West Drive & Prospect Park West,2586,51.28
Subscriber,Pershing Square North,W 24 St & 7 Ave,Pershing Square North to W 24 St & 7 Ave,2584,11.94
Subscriber,W 70 St & Amsterdam Ave,W 64 St & West End Ave,W 70 St & Amsterdam Ave to W 64 St & West End Ave,2584,5.24
Subscriber,Barrow St & Hudson St,Watts St & Greenwich St,Barrow St & Hudson St to Watts St & Greenwich St,2584,6.67
Subscriber,W 18 St & 6 Ave,E 19 St & 3 Ave,W 18 St & 6 Ave to E 19 St & 3 Ave,2582,7.03
Subscriber,E 40 St & 5 Ave,5 Ave & E 29 St,E 40 St & 5 Ave to 5 Ave & E 29 St,2581,5.56
Subscriber,Broadway & W 60 St,Columbus Ave & W 72 St,Broadway & W 60 St to Columbus Ave & W 72 St,2581,7.85
Subscriber,Central Park West & W 72 St,Central Park S & 6 Ave,Central Park West & W 72 St to Central Park S & 6 Ave,2581,8.1
Subscriber,W 13 St & 6 Ave,Broadway & E 22 St,W 13 St & 6 Ave to Broadway & E 22 St,2580,7.1
Subscriber,Lexington Ave & E 24 St,E 16 St & Irving Pl,Lexington Ave & E 24 St to E 16 St & Irving Pl,2579,4.65
Subscriber,E 16 St & Irving Pl,Lexington Ave & E 24 St,E 16 St & Irving Pl to Lexington Ave & E 24 St,2579,5.28
Subscriber,W 26 St & 10 Ave,W 21 St & 6 Ave,W 26 St & 10 Ave to W 21 St & 6 Ave,2577,9.18
Subscriber,West Thames St,Murray St & West St,West Thames St to Murray St & West St,2577,7.59
Subscriber,9 Ave & W 22 St,Barrow St & Hudson St,9 Ave & W 22 St to Barrow St & Hudson St,2576,10.39
Subscriber,Suffolk St & Stanton St,Stanton St & Chrystie St,Suffolk St & Stanton St to Stanton St & Chrystie St,2575,5.75
Subscriber,FDR Drive & E 35 St,1 Ave & E 44 St,FDR Drive & E 35 St to 1 Ave & E 44 St,2575,7.08
Subscriber,Franklin St & W Broadway,Greenwich St & Warren St,Franklin St & W Broadway to Greenwich St & Warren St,2574,6.86
Subscriber,Barclay St & Church St,Centre St & Chambers St,Barclay St & Church St to Centre St & Chambers St,2574,5.63
Subscriber,W 26 St & 8 Ave,Broadway & W 24 St,W 26 St & 8 Ave to Broadway & W 24 St,2573,6.27
Subscriber,Mercer St & Bleecker St,1 Ave & E 30 St,Mercer St & Bleecker St to 1 Ave & E 30 St,2573,15.49
Subscriber,Henry St & Atlantic Ave,Hicks St & Montague St,Henry St & Atlantic Ave to Hicks St & Montague St,2572,5.67
Subscriber,Vesey Pl & River Terrace,W 14 St & The High Line,Vesey Pl & River Terrace to W 14 St & The High Line,2571,16.27
Subscriber,W 43 St & 6 Ave,E 47 St & Park Ave,W 43 St & 6 Ave to E 47 St & Park Ave,2570,5.99
Customer,Central Park West & W 76 St,5 Ave & E 73 St,Central Park West & W 76 St to 5 Ave & E 73 St,2569,26.48
Subscriber,E 52 St & 2 Ave,E 39 St & 2 Ave,E 52 St & 2 Ave to E 39 St & 2 Ave,2569,6.06
Subscriber,8 Ave & W 31 St,W 47 St & 10 Ave,8 Ave & W 31 St to W 47 St & 10 Ave,2567,9.96
Subscriber,W 37 St & 5 Ave,Broadway & W 24 St,W 37 St & 5 Ave to Broadway & W 24 St,2566,6.87
Subscriber,Broadway & W 29 St,2 Ave & E 31 St,Broadway & W 29 St to 2 Ave & E 31 St,2566,7.11
Subscriber,John St & William St,Murray St & West St,John St & William St to Murray St & West St,2566,5.47
Subscriber,E 41 St & Madison Ave,Broadway & W 32 St,E 41 St & Madison Ave to Broadway & W 32 St,2565,5.78
Subscriber,E 33 St & 2 Ave,W 31 St & 7 Ave,E 33 St & 2 Ave to W 31 St & 7 Ave,2565,9.85
Subscriber,Carmine St & 6 Ave,E 2 St & 2 Ave,Carmine St & 6 Ave to E 2 St & 2 Ave,2565,8.43
Subscriber,Amsterdam Ave & W 73 St,W 76 St & Columbus Ave,Amsterdam Ave & W 73 St to W 76 St & Columbus Ave,2564,4.51
Subscriber,E 33 St & 5 Ave,Broadway & E 22 St,E 33 St & 5 Ave to Broadway & E 22 St,2564,6.07
Subscriber,W 22 St & 8 Ave,Greenwich Ave & 8 Ave,W 22 St & 8 Ave to Greenwich Ave & 8 Ave,2563,7.11
Subscriber,W 26 St & 8 Ave,W 20 St & 11 Ave,W 26 St & 8 Ave to W 20 St & 11 Ave,2563,7.57
Subscriber,W 46 St & 11 Ave,Christopher St & Greenwich St,W 46 St & 11 Ave to Christopher St & Greenwich St,2562,18.34
Subscriber,Broadway & Roebling St,S 4 St & Wythe Ave,Broadway & Roebling St to S 4 St & Wythe Ave,2561,6.08
Subscriber,Broadway & W 58 St,E 43 St & Vanderbilt Ave,Broadway & W 58 St to E 43 St & Vanderbilt Ave,2560,11.08
Subscriber,Broadway & W 49 St,W 49 St & 8 Ave,Broadway & W 49 St to W 49 St & 8 Ave,2560,4.5
Customer,Central Park West & W 72 St,5 Ave & E 88 St,Central Park West & W 72 St to 5 Ave & E 88 St,2560,29.71
Subscriber,E 2 St & Avenue B,LaGuardia Pl & W 3 St,E 2 St & Avenue B to LaGuardia Pl & W 3 St,2559,8.5
Subscriber,E 39 St & 2 Ave,E 33 St & 2 Ave,E 39 St & 2 Ave to E 33 St & 2 Ave,2559,3.74
Subscriber,MacDougal St & Washington Sq,W 21 St & 6 Ave,MacDougal St & Washington Sq to W 21 St & 6 Ave,2559,8.25
Subscriber,8 Ave & W 33 St,W 44 St & 5 Ave,8 Ave & W 33 St to W 44 St & 5 Ave,2558,9.44
Subscriber,MacDougal St & Prince St,Lafayette St & E 8 St,MacDougal St & Prince St to Lafayette St & E 8 St,2558,8.77
Subscriber,W 33 St & 7 Ave,W 51 St & 6 Ave,W 33 St & 7 Ave to W 51 St & 6 Ave,2558,9.08
Subscriber,W 21 St & 6 Ave,Christopher St & Greenwich St,W 21 St & 6 Ave to Christopher St & Greenwich St,2558,12.01
Subscriber,Mercer St & Bleecker St,Broadway & E 14 St,Mercer St & Bleecker St to Broadway & E 14 St,2557,9.75
Subscriber,West St & Chambers St,Greenwich Ave & 8 Ave,West St & Chambers St to Greenwich Ave & 8 Ave,2556,16.16
Subscriber,E 12 St & 3 Ave,St Marks Pl & 1 Ave,E 12 St & 3 Ave to St Marks Pl & 1 Ave,2556,5.51
Subscriber,W 15 St & 7 Ave,Lafayette St & E 8 St,W 15 St & 7 Ave to Lafayette St & E 8 St,2556,9.86
Subscriber,Pershing Square North,W 39 St & 9 Ave,Pershing Square North to W 39 St & 9 Ave,2556,10.05
Subscriber,Greenwich Ave & 8 Ave,W 38 St & 8 Ave,Greenwich Ave & 8 Ave to W 38 St & 8 Ave,2554,12.56
Customer,West St & Chambers St,Broadway & Battery Pl,West St & Chambers St to Broadway & Battery Pl,2553,23.52
Subscriber,W 13 St & 6 Ave,E 13 St & Avenue A,W 13 St & 6 Ave to E 13 St & Avenue A,2552,10.51
Subscriber,W 38 St & 8 Ave,Broadway & W 60 St,W 38 St & 8 Ave to Broadway & W 60 St,2550,12.92
Subscriber,8 Ave & W 31 St,W 20 St & 8 Ave,8 Ave & W 31 St to W 20 St & 8 Ave,2549,7.53
Subscriber,Suffolk St & Stanton St,Great Jones St,Suffolk St & Stanton St to Great Jones St,2549,8.11
Subscriber,W 33 St & 7 Ave,E 31 St & 3 Ave,W 33 St & 7 Ave to E 31 St & 3 Ave,2548,7.67
Subscriber,Madison St & Clinton St,Madison St & Clinton St,Madison St & Clinton St to Madison St & Clinton St,2547,20.28
Subscriber,E 40 St & 5 Ave,E 39 St & 3 Ave,E 40 St & 5 Ave to E 39 St & 3 Ave,2546,5.03
Subscriber,Broadway & Berry St,Broadway & Roebling St,Broadway & Berry St to Broadway & Roebling St,2546,2.43
Subscriber,W 26 St & 8 Ave,9 Ave & W 18 St,W 26 St & 8 Ave to 9 Ave & W 18 St,2545,5.56
Subscriber,Bank St & Hudson St,Barrow St & Hudson St,Bank St & Hudson St to Barrow St & Hudson St,2545,5.87
Subscriber,Water - Whitehall Plaza,Barclay St & Church St,Water - Whitehall Plaza to Barclay St & Church St,2545,8.52
Subscriber,Lafayette St & E 8 St,Barrow St & Hudson St,Lafayette St & E 8 St to Barrow St & Hudson St,2542,10.59
Subscriber,E 17 St & Broadway,E 4 St & 2 Ave,E 17 St & Broadway to E 4 St & 2 Ave,2542,11.58
Subscriber,W 15 St & 7 Ave,E 17 St & Broadway,W 15 St & 7 Ave to E 17 St & Broadway,2542,7.34
Subscriber,Riverside Blvd & W 67 St,W 70 St & Amsterdam Ave,Riverside Blvd & W 67 St to W 70 St & Amsterdam Ave,2541,4.95
Customer,Pier 40 - Hudson River Park,12 Ave & W 40 St,Pier 40 - Hudson River Park to 12 Ave & W 40 St,2539,22.71
Subscriber,E 48 St & 3 Ave,W 41 St & 8 Ave,E 48 St & 3 Ave to W 41 St & 8 Ave,2538,11.72
Subscriber,W 63 St & Broadway,9 Ave & W 45 St,W 63 St & Broadway to 9 Ave & W 45 St,2538,8.37
Subscriber,W 22 St & 8 Ave,W 26 St & 8 Ave,W 22 St & 8 Ave to W 26 St & 8 Ave,2538,8.87
Subscriber,W 52 St & 6 Ave,W 33 St & 7 Ave,W 52 St & 6 Ave to W 33 St & 7 Ave,2537,8.95
Subscriber,E 25 St & 1 Ave,Lexington Ave & E 24 St,E 25 St & 1 Ave to Lexington Ave & E 24 St,2537,5.42
Subscriber,Watts St & Greenwich St,Barrow St & Hudson St,Watts St & Greenwich St to Barrow St & Hudson St,2537,6.88
Subscriber,Broadway & E 14 St,MacDougal St & Prince St,Broadway & E 14 St to MacDougal St & Prince St,2536,9.92
Subscriber,W 41 St & 8 Ave,W 56 St & 6 Ave,W 41 St & 8 Ave to W 56 St & 6 Ave,2536,10.33
Subscriber,W 53 St & 10 Ave,W 42 St & 8 Ave,W 53 St & 10 Ave to W 42 St & 8 Ave,2535,7.22
Subscriber,W 42 St & 8 Ave,W 56 St & 6 Ave,W 42 St & 8 Ave to W 56 St & 6 Ave,2535,10.55
Subscriber,Broadway & E 14 St,Broadway & E 14 St,Broadway & E 14 St to Broadway & E 14 St,2534,18.71
Subscriber,E 11 St & 2 Ave,E 2 St & 2 Ave,E 11 St & 2 Ave to E 2 St & 2 Ave,2534,5.28
Subscriber,8 Ave & W 31 St,Broadway & W 60 St,8 Ave & W 31 St to Broadway & W 60 St,2533,14.92
Subscriber,Plaza St West & Flatbush Ave,3 St & Prospect Park West,Plaza St West & Flatbush Ave to 3 St & Prospect Park West,2533,6.87
Subscriber,W 16 St & The High Line,West St & Chambers St,W 16 St & The High Line to West St & Chambers St,2532,14.9
Subscriber,St Marks Pl & 2 Ave,Lafayette St & E 8 St,St Marks Pl & 2 Ave to Lafayette St & E 8 St,2532,5.39
Subscriber,W 27 St & 7 Ave,Greenwich Ave & 8 Ave,W 27 St & 7 Ave to Greenwich Ave & 8 Ave,2531,8.05
Subscriber,W 24 St & 7 Ave,W 20 St & 7 Ave,W 24 St & 7 Ave to W 20 St & 7 Ave,2530,4.23
Subscriber,Lispenard St & Broadway,Greenwich St & N Moore St,Lispenard St & Broadway to Greenwich St & N Moore St,2529,6.37
Subscriber,Broadway & W 49 St,W 53 St & 10 Ave,Broadway & W 49 St to W 53 St & 10 Ave,2528,6.28
Subscriber,Columbus Ave & W 72 St,Broadway & W 58 St,Columbus Ave & W 72 St to Broadway & W 58 St,2528,8.33
Subscriber,6 Ave & W 33 St,W 43 St & 6 Ave,6 Ave & W 33 St to W 43 St & 6 Ave,2527,6.42
Subscriber,W 49 St & 8 Ave,W 52 St & 11 Ave,W 49 St & 8 Ave to W 52 St & 11 Ave,2525,6.5
Subscriber,Lexington Ave & E 24 St,E 31 St & 3 Ave,Lexington Ave & E 24 St to E 31 St & 3 Ave,2525,6.1
Subscriber,6 Ave & Broome St,Christopher St & Greenwich St,6 Ave & Broome St to Christopher St & Greenwich St,2524,7.41
Subscriber,Broadway & W 39 St,Broadway & W 29 St,Broadway & W 39 St to Broadway & W 29 St,2524,6.65
Subscriber,Broadway & Roebling St,Broadway & Berry St,Broadway & Roebling St to Broadway & Berry St,2524,3.38
Subscriber,South End Ave & Liberty St,Christopher St & Greenwich St,South End Ave & Liberty St to Christopher St & Greenwich St,2523,15.26
Subscriber,5 Ave & E 73 St,Central Park West & W 72 St,5 Ave & E 73 St to Central Park West & W 72 St,2522,9.97
Subscriber,W 13 St & 6 Ave,W 25 St & 6 Ave,W 13 St & 6 Ave to W 25 St & 6 Ave,2522,6.67
Subscriber,2 Ave & E 31 St,E 17 St & Broadway,2 Ave & E 31 St to E 17 St & Broadway,2522,10.43
Subscriber,University Pl & E 14 St,Washington Pl & Broadway,University Pl & E 14 St to Washington Pl & Broadway,2521,6.41
Subscriber,Lafayette St & E 8 St,St Marks Pl & 2 Ave,Lafayette St & E 8 St to St Marks Pl & 2 Ave,2519,5.25
Subscriber,Broad St & Bridge St,Barclay St & Church St,Broad St & Bridge St to Barclay St & Church St,2518,7.57
Subscriber,E 40 St & 5 Ave,Broadway & W 24 St,E 40 St & 5 Ave to Broadway & W 24 St,2515,7.67
Subscriber,W 20 St & 7 Ave,E 16 St & 5 Ave,W 20 St & 7 Ave to E 16 St & 5 Ave,2514,9.31
Subscriber,E 4 St & 2 Ave,Broadway & E 14 St,E 4 St & 2 Ave to Broadway & E 14 St,2513,7.48
Subscriber,Centre St & Chambers St,Hudson St & Reade St,Centre St & Chambers St to Hudson St & Reade St,2513,5.5
Subscriber,E 17 St & Broadway,W 41 St & 8 Ave,E 17 St & Broadway to W 41 St & 8 Ave,2512,16.52
Subscriber,Christopher St & Greenwich St,Cleveland Pl & Spring St,Christopher St & Greenwich St to Cleveland Pl & Spring St,2511,13.44
